ITERAÇÃO 0 ----------------------------
cp33;52386;9,2;958,0000003134037;583,9999989993813;5,198396527292531E-08;-4,345944575428613E-08
cp34;251106;18,3;668,9999996495974;41,99999965559848;-3,201871290727748E-08;-3,5667070332838076E-08
cp35;113993;23;323,99999920276946;274,999999569906;-1,2778239145871018E-07;-8,844728799816804E-08
cp36;424598;5,8;533,9999995206338;565,9999995658825;-5,373408987124012E-08;-4,064297025227646E-08
cp37;154748;13,8;987,9999990046814;776,999999804691;-6,544008825430314E-08;-9,53384928982516E-09
cp38;123486;15;1177,0000001612984;122,00000003507049;1,887191037664495E-08;-4,608670825964305E-09
cp39;320498;7,3;202,99999996674808;726,9999997385927;-9,692858117202212E-09;-2,6718962776429373E-08
cp40;444538;7,9;58,99999996371706;33,99999990870218;1,2527329449029046E-08;2,5148279160282103E-09
cp41;458201;13,8;1238,0000002172771;711,000000113069;8,894386449960127E-09;-4,998008878927533E-09
cp42;10355;22,4;551,0000004792164;169,99999233644127;1,0431997199471004E-10;-6,13124912604458E-07
cp43;124216;17,5;25,99999934703649;5,999999339109449;-1,209329358182112E-07;-1,0593983462282746E-07
cp44;129630;9,7;630,9999982174292;715,999998570965;-1,3118305379152772E-07;-1,071127646712138E-07
cp45;155777;18,9;1011,0000011764614;538,9999999738102;2,410024444756374E-07;-2,3666738857353877E-08
cp46;237071;6;1376,0000027054944;218,9999999680024;1,7779674385364042E-07;-9,679250785618596E-09
cp47;273586;8,8;214,99999992236377;568,0000005508451;-1,0697925284157817E-08;1,2958827995270517E-07
cp48;282573;4,4;1062,9999995923124;652,0000012155006;-6,55585345490219E-08;-2,6724009280457507E-08
cp49;103625;24,2;57,99999729727136;773,9999930982354;-2,798218872442582E-07;-5,294572469356744E-07
ITERAÇÃO 2 ----------------------------
cp0;324978;12,9;1166,0000014478885;399,0000016535624;9,655780285912003E-08;1,1024828806567636E-07
cp1;91873;7,3;595,0000054336631;444,00000499578266;3,6266795342683646E-07;3,3326928557897287E-07
cp2;327088;10,4;1051,0000067600668;611,0000093414496;4,700784408116799E-07;6,887855415869888E-07
cp3;442821;23,9;215,00000264325595;535,0000084465202;1,6232007099176618E-07;6,265070396273823E-07
cp4;295549;18,2;273,0000028795312;327,00000809796956;1,9139316839101023E-07;3,736791403690738E-07
cp5;420716;12,9;1042,0000038941616;541,000000596553;3,3862831654156406E-07;5,911486051644125E-08
cp6;416433;0,6;80,00000358738922;252,00000343271347;1,65012095157373E-07;2,1603421405423856E-07
cp7;324046;3,2;474,00000199719693;236,00000143991653;1,3282800244487344E-07;9,352862108494207E-08
cp8;350235;13,6;234,00000076479705;111,00000080189682;5,0965379937857695E-08;5,361849993229562E-08
cp9;481860;13,6;898,000001038789;126,00000089414421;6,808111128224684E-08;5,8908131345790374E-08
cp10;451633;13,5;654,0000013120969;214,0000022132021;8,829308226699515E-08;1,4767990728901563E-07
cp11;369624;23,5;1242,000000109943;554,0000004072762;8,514178432960024E-09;3,4851729360309495E-08
cp12;423193;1,6;390,000003674348;610,0000067130593;2,49077352929511E-07;4,4157132799675375E-07
cp13;198865;22,6;797,0000011633834;639,0000008556667;6,850840878758409E-08;5,218512333487735E-08
cp14;85183;2,8;7,000001636400379;530,0000008341992;9,075893677702289E-08;5,144164629340846E-08
cp15;63712;7,8;752,0000015176189;506,0000015223227;1,0098757334554625E-07;9,665411533783233E-08
cp16;234948;18,2;908,0000011718407;559,0000003836672;9,657505800230007E-08;3,374696815007062E-08
cp17;16912;23,7;204,0000116673525;766,0000086110078;4,900254129071256E-07;5,391278055841406E-07
cp18;27848;9,3;1220,000001322844;636,0000047533392;1,0079710935992412E-07;2,929727793739428E-07
cp19;245677;23,7;219,00000153925453;603,0000070091293;1,1891925660646759E-07;5,708107437906685E-07
cp20;182237;9,2;552,0000025112365;140,00000732037856;1,5026316639715106E-07;3,51947275371621E-07
cp21;286918;3;329,0000034725925;577,0000015932745;2,6407615147241016E-07;1,0471226916868869E-07
cp22;183431;24,4;350,0000025835443;299,0000008140398;1,4872691444351673E-07;8,078746464197644E-08
cp23;486981;9,1;72,99999979761918;332,99999838783015;-2,3654624186530375E-08;-1,1378066026637037E-07
cp24;415606;2;1340,0000003145315;56,00000045514525;2,1848629288597923E-08;2,862398884481701E-08
cp25;100884;17,7;1372,0000010753101;711,0000007394364;5,7712541677981005E-08;2,2609920419171578E-08
cp26;159216;12,8;1169,0000003489988;20,00000029626412;1,151436216027157E-08;2,624586068625606E-08
cp27;384864;25,3;623,0000000669993;318,9999997208348;1,3946359232125915E-08;-4,006039655235474E-09
cp28;125245;18,1;1029,9999906725404;592,9999907582443;-6,178070945034131E-07;-6,208130041425399E-07
cp29;188761;5,6;395,99999958757854;577,9999893961889;3,841149160873079E-09;-7,332116680738556E-07
cp30;461125;19,4;823,0000016841298;281,00000084599077;9,470544995783316E-08;5,928925430814127E-08
cp31;385673;25;27,00000150999962;751,0000008608295;1,2061765604798563E-07;7,273424295452718E-08
cp32;234672;13;629,000000426372;419,99999965875946;-2,567390852023725E-08;-7,185391490275086E-08
cp33;52386;9,2;958,0000010644646;583,9999987242145;9,822821363299322E-08;-1,1573926050780252E-08
cp34;251106;18,3;668,999999267032;41,999999227879954;-4,4494365341264064E-08;-4,9876634165722836E-08
cp35;113993;23;323,9999973587882;274,9999982220166;-2,410138564106106E-07;-1,8113059949976276E-07
cp36;424598;5,8;533,9999988520451;565,999999113121;-7,998362829188285E-08;-4,990932444914762E-08
cp37;154748;13,8;987,9999983653568;776,9999997520371;-6,242483854100063E-08;-9,969411313413606E-10
cp38;123486;15;1177,0000004086473;121,99999993661564;3,0597872339288E-08;-1,5082298316252067E-08
cp39;320498;7,3;202,99999981374904;726,9999994017144;-2,090695127638778E-08;-4,065668755796605E-08
cp40;444538;7,9;59,00000019923225;33,99999999319415;3,4575708023867725E-08;1,4383566414491236E-08
cp41;458201;13,8;1238,000000265645;710,9999999681531;7,791844647506982E-10;-2,3985140939952386E-08
cp42;10355;22,4;551,0000002318787;169,99998543329045;-4,9571845732483754E-08;-7,675052462999485E-07
cp43;124216;17,5;25,99999755700622;5,99999781637704;-2,3707311775381323E-07;-1,9860664716358024E-07
cp44;129630;9,7;630,999996807518;715,9999973985636;-1,5079919268190984E-07;-1,273675220501354E-07
cp45;155777;18,9;1011,00000501514;538,9999998603973;5,267332893806345E-07;9,8415894857729E-10
cp46;237071;6;1376,0000044767798;218,99999982297712;1,7646037122080556E-07;-1,9325806114858993E-08
cp47;273586;8,8;214,99999977027568;568,0000025233006;-1,971969257648449E-08;2,64902803323681E-07
cp48;282573;4,4;1062,9999985909058;652,0000000982309;-1,3472278948947137E-07;-1,967299190876993E-07
cp49;103625;24,2;57,999993745075884;773,9999872830359;-4,306172082755276E-07;-6,335826497703552E-07
ITERAÇÃO 3 ----------------------------
cp0;324978;12,9;1166,000002574476;399,0000029398194;1,287596865492528E-07;1,4700311569729706E-07
cp1;91873;7,3;595,0000096658487;444,00000888446715;4,837691437861909E-07;4,444676109965208E-07
cp2;327088;10,4;1051,000012292833;611,0000175423363;6,364748137206536E-07;9,513917953340091E-07
cp3;442821;23,9;215,0000045022477;535,0000159142834;2,0947827364598349E-07;8,670456078280295E-07
cp4;295549;18,2;273,0000051142839;327,00001204328447;2,555573684073073E-07;4,1538383744078276E-07
cp5;420716;12,9;1042,0000080423692;541,0000013345881;4,910132070822958E-07;8,849215682879678E-08
cp6;416433;0,6;80,00000532716237;252,0000059210793;1,8294253563209758E-07;2,816389471247953E-07
cp7;324046;3,2;474,0000035513822;236,00000253406677;1,7800905103596924E-07;1,2530142399022952E-07
cp8;350235;13,6;234,0000013544935;111,00000140099809;6,697390503102538E-08;6,620175404435551E-08
cp9;481860;13,6;898,0000018364515;126,00000158725885;9,145137139229828E-08;7,971479843234586E-08
cp10;451633;13,5;654,0000023442327;214,0000039364671;1,1813408692265378E-07;1,9697309434103052E-07
cp11;369624;23,5;1242,0000002166885;554,0000008386686;1,2834924432383766E-08;5,142674749841332E-08
cp12;423193;1,6;390,00000659055235;610,0000118498095;3,3416351285708316E-07;5,857787221193434E-07
cp13;198865;22,6;797,0000019429428;639,0000014572735;8,740348430045636E-08;6,813622302948562E-08
cp14;85183;2,8;7,000002650741064;530,0000014240253;1,1210920024720633E-07;6,652356757516683E-08
cp15;63712;7,8;752,0000027020752;506,0000026579378;1,359036806583322E-07;1,3046889954197695E-07
cp16;234948;18,2;908,0000021955067;559,0000007793418;1,0815813755632098E-07;4,5387951060074995E-08
cp17;16912;23,7;204,00001666242068;766,0000148128391;5,089882179708134E-07;7,012384626945299E-07
cp18;27848;9,3;1220,0000025320091;636,000008112311;1,4103593281759433E-07;3,7882157929950546E-07
cp19;245677;23,7;219,00000296802529;603,0000139196129;1,6683489624052545E-07;8,112859795931466E-07
cp20;182237;9,2;552,0000041358036;140,00001097995494;1,746502372913692E-07;3,799679974355078E-07
cp21;286918;3;329,0000066339817;577,000002808979;3,682016839363289E-07;1,3842862046224274E-07
cp22;183431;24,4;350,00000426425083;299,0000018002568;1,8741440004981102E-07;1,1645593530762599E-07
cp23;486981;9,1;72,9999995015366;332,9999970475233;-3,556189101404383E-08;-1,5428071433847466E-07
cp24;415606;2;1340,0000005659792;56,00000078377015;2,8440911916675468E-08;3,710099089096873E-08
cp25;100884;17,7;1372,0000017141465;711,0000009365448;7,00547550491633E-08;1,6811758390102752E-08
cp26;159216;12,8;1169,0000004537064;20,00000061809872;9,427183571294602E-09;3,812105964600391E-08
cp27;384864;25,3;623,0000002517766;318,99999970663714;2,300908011439697E-08;1,1665090313217039E-09
cp28;125245;18,1;1029,9999834817352;592,9999835038699;-8,203539672066959E-07;-8,300618882889722E-07
cp29;188761;5,6;395,9999997107321;577,9999807763263;2,0789563678896652E-08;-9,907608571558448E-07
cp30;461125;19,4;823,0000027803513;281,00000155457667;1,2453887516878526E-07;8,242792562564446E-08
cp31;385673;25;27,000002964567525;751,0000017266884;1,7029592485020934E-07;1,004375380463755E-07
cp32;234672;13;629,0000000208604;419,99999871866993;-5,542842489254943E-08;-1,1616399152085806E-07
cp33;52386;9,2;958,0000018013313;583,9999985553976;4,9145131120178536E-08;-2,218945735288018E-08
cp34;251106;18,3;668,9999987619652;41,999998665240405;-5,651896940631882E-08;-6,265127538945817E-08
cp35;113993;23;323,99999438516716;274,99999594944575;-3,537103514768145E-07;-2,733835715526758E-07
cp36;424598;5,8;533,9999979371398;565,9999985695963;-1,0299743336552918E-07;-5,879560850497489E-08
cp37;154748;13,8;987,9999977561846;776,9999997847522;-5,9409588775806034E-08;7,539967053843593E-09
cp38;123486;15;1177,0000007568858;121,99999972532446;3,904981189622991E-08;-2,717593622095604E-08
cp39;320498;7,3;202,99999954860905;726,9999989254588;-3,212104389754483E-08;-5,459441551392488E-08
cp40;444538;7,9;59,00000065698933;34,000000201489925;5,697570876457973E-08;2,7275588084506697E-08
cp41;458201;13,8;1238,0000002343547;710,9999996344184;-7,037232117963737E-09;-4,276181366908628E-08
cp42;10355;22,4;550,9999995010155;169,99997699482643;-9,660079083641453E-08;-9,20187557518418E-07
cp43;124216;17,5;25,99999581396452;5,99999639112484;-1,1153522229821712E-07;-8,644379294770859E-08
cp44;129630;9,7;630,9999952014454;715,9999960236145;-1,7041533186566078E-07;-1,4762227943671558E-07
cp45;155777;18,9;1011,0000116991349;538,9999999878132;8,100656967393989E-07;2,449901695414729E-08
cp46;237071;6;1376,0000062176027;218,99999956463415;1,71704223185237E-07;-3,234278408789154E-08
cp47;273586;8,8;214,9999995357728;568,0000058668055;-2,718088512969459E-08;4,0379817507247743E-07
cp48;282573;4,4;1062,9999970049814;651,9999973508721;-1,8246208775585404E-07;-3,5274182457425776E-07
cp49;103625;24,2;57,999988684022426;773,999980424714;-5,815934829595593E-07;-7,380817538362964E-07
ITERAÇÃO 4 ----------------------------
cp0;324978;12,9;1166,0000040230823;399,00000459362474;1,6096157033495453E-07;1,8375794370254816E-07
cp1;91873;7,3;595,000015109046;444,00001388513493;6,048703293975443E-07;5,556659499198425E-07
cp2;327088;10,4;1051,0000194895622;611,0000283692852;8,028710638119678E-07;1,2139980053890122E-06
cp3;442821;23,9;215,0000068328215;535,0000257874325;2,566364872752221E-07;1,1075842175252013E-06
cp4;295549;18,2;273,0000079906786;327,0000164056463;3,1972156664792395E-07;4,5708853597843984E-07
cp5;420716;12,9;1042,000013714426;541,0000023663962;6,433981231270465E-07;1,178694714790283E-07
cp6;416433;0,6;80,00000724433922;252,00000906478382;2,0049283369094462E-07;3,4710196062876086E-07
cp7;324046;3,2;474,0000055520565;236,0000039367975;2,2212582224681778E-07;1,5524472481940696E-07
cp8;350235;13,6;234,0000021095174;111,00000216495766;8,403087645141125E-08;8,659016077246722E-08
cp9;481860;13,6;898,0000028678165;126,00000248844017;1,1482163146467414E-07;1,0052146561580145E-07
cp10;451633;13,5;654,0000036747786;214,00000615266396;1,4797509209764984E-07;2,4626628188754114E-07
cp11;369624;23,5;1242,0000003666414;554,0000014358112;1,7155670051077912E-08;6,80017650622563E-08
cp12;423193;1,6;390,00001035761807;610,0000184286332;4,1924963362301496E-07;7,299860278782228E-07
cp13;198865;22,6;797,0000029123254;639,0000022191156;1,0647301126626355E-07;8,42321900690921E-08
cp14;85183;2,8;7,0000038785843826;530,0000021646706;1,3345946348019824E-07;8,160548914997073E-08
cp15;63712;7,8;752,0000042356926;506,00000413170073;1,7081978807067123E-07;1,6428368354822305E-07
cp16;234948;18,2;908,0000034871476;559,0000013118635;1,5017005458216454E-07;6,111638919114438E-08
cp17;16912;23,7;204,00002184808992;766,0000225815794;5,281456316065219E-07;8,525096074357033E-07
cp18;27848;9,3;1220,000004141827;636,0000123292888;1,809276480270168E-07;4,6457396311201075E-07
cp19;245677;23,7;219,0000048871705;603,000023259549;2,1699414084459299E-07;1,0567012555317607E-06
cp20;182237;9,2;552,0000060933232;140,00001502937795;2,1685371188339321E-07;4,299166040884733E-07
cp21;286918;3;329,00001083662613;577,000004361847;4,723272132993088E-07;1,7214496983056367E-07
cp22;183431;24,4;350,00000632440583;299,00000316478054;2,246165954087638E-07;1,5644880385291453E-07
cp23;486981;9,1;72,99999908228992;332,9999952993977;-4,828744637535943E-08;-1,9534441159409145E-07
cp24;415606;2;1340,0000009001478;56,00000120013733;3,839276326172808E-08;4,6172445391377024E-08
cp25;100884;17,7;1372,0000024764051;711,0000010756715;8,239696803060453E-08;1,1013596442616921E-08
cp26;159216;12,8;1169,0000005360318;20,000001059118773;7,037909708809284E-09;5,008295054396155E-08
cp27;384864;25,3;623,0000005318566;318,9999997509427;3,3006917407407286E-08;7,694614514584043E-09
cp28;125245;18,1;1029,9999742654627;592,9999741570077;-1,0229005393043848E-06;-1,0393105425236748E-06
cp29;188761;5,6;396,00000000337025;577,9999695809727;3,773806346574294E-08;-1,2483098516243385E-06
cp30;461125;19,4;823,0000041806052;281,0000024907486;1,5551189374167802E-07;1,0480646682010356E-07
cp31;385673;25;27,000004922044436;751,0000028949339;2,2119945720237598E-07;1,332115578162521E-07
cp32;234672;13;628,9999993178036;419,9999973354796;-8,51829395607945E-08;-1,60474074533439E-07
cp33;52386;9,2;958,0000024958982;583,999998504691;8,976826567327337E-08;1,2048120694149712E-08
cp34;251106;18,3;668,9999981370883;41,99999797567166;-6,845642365362564E-08;-7,526247364198418E-08
cp35;113993;23;323,999990256679;274,99999270898354;-4,719872799899923E-07;-3,747088641852994E-07
cp36;424598;5,8;533,9999967429699;565,9999979259612;-1,35836566894337E-07;-6,993140740572828E-08
cp37;154748;13,8;987,9999971771649;776,9999999028364;-5,6394339019562994E-08;1,6076875263713063E-08
cp38;123486;15;1177,0000011896436;121,9999993930969;4,7501751467673037E-08;-3,9269574210685863E-08
cp39;320498;7,3;202,99999917132814;726,999998309826;-4,3335136139530216E-08;-6,853214785568896E-08
cp40;444538;7,9;59,00000134332754;34,00000053924766;8,029193439699423E-08;4,027595856615792E-08
cp41;458201;13,8;1238,0000001249002;710,9999991129168;-1,4853649248467582E-08;-6,153848694666726E-08
cp42;10355;22,4;550,9999983045797;169,99996703129509;-1,4268639504453687E-07;-1,0725187134777362E-06
cp43;124216;17,5;25,999995324083027;5,999996083789115;1,3558923753633411E-08;2,4976647723764854E-08
cp44;129630;9,7;630,9999933900864;715,9999944499791;-1,9185647297393448E-07;-1,671047876727954E-07
cp45;155777;18,9;1011,0000210681712;539,0000000721263;1,0637415747871696E-06;-7,636378643505347E-09
cp46;237071;6;1376,000007928475;218,99999919168158;1,7047022032638148E-07;-4,224773158055015E-08
cp47;273586;8,8;214,9999991963703;568,000010601855;-4,069960729677441E-08;5,43211721531316E-07
cp48;282573;4,4;1062,9999949444427;651,9999930437023;-2,296456860749267E-07;-5,086921467262334E-07
cp49;103625;24,2;57,999982117147255;773,999972510256;-7,317815518110017E-07;-8,448098195130812E-07
ITERAÇÃO 5 ----------------------------
cp0;324978;12,9;1166,0000057937075;399,0000066149783;1,9316345425019966E-07;2,205127722314339E-07
cp1;91873;7,3;595,0000217632552;444,00001999778624;7,259715087615488E-07;6,668643067702359E-07
cp2;327088;10,4;1051,0000283502534;611,0000418222961;9,692671555260032E-07;1,4766041631874318E-06
cp3;442821;23,9;215,00000963497752;535,0000380659679;3,0379471492897083E-07;1,3481228786087906E-06
cp4;295549;18,2;273,00001150871526;327,0000211850552;3,8388576297622544E-07;4,987932364402206E-07
cp5;420716;12,9;1042,000020910332;541,0000036919776;7,957830751964453E-07;1,4724681094231216E-07
cp6;416433;0,6;80,00000933891977;252,00001286382712;2,184232784630111E-07;4,127067032565823E-07
cp7;324046;3,2;474,00000799922;236,00000564810878;2,6730687155562456E-07;1,870175279336222E-07
cp8;350235;13,6;234,0000030393156;111,00000313471509;1,0192876564457998E-07;1,0736132356920677E-07
cp9;481860;13,6;898,0000041368918;126,00000359830548;1,3899341897255377E-07;1,2145159559846653E-07
cp10;451633;13,5;654,0000053037345;214,0000088617927;1,7781609786713684E-07;2,9555947004747166E-07
cp11;369624;23,5;1242,0000005598017;554,000002198704;2,1476415204840098E-08;8,457678191219985E-08
cp12;423193;1,6;390,0000149755448;610,0000264495294;5,043357043646008E-07;8,741932192622936E-07
cp13;198865;22,6;797,000004076085;639,0000031439047;1,2627892739138747E-07;1,0072562245814144E-07
cp14;85183;2,8;7,000005319930332;530,0000030561351;1,5480972639829388E-07;9,668741110889999E-08
cp15;63712;7,8;752,000006118471;506,0000059436115;2,0573589559306994E-07;1,9809846729350568E-07
cp16;234948;18,2;908,0000051989078;559,0000020016695;1,9218197218325311E-07;7,68448268658881E-08
cp17;16912;23,7;204,00002722533338;766,0000318630309;5,473030615679996E-07;1,0037806900005174E-06
cp18;27848;9,3;1220,0000061489095;636,0000174029105;2,204888687858256E-07;5,501503775580738E-07
cp19;245677;23,7;219,00000730067975;603,0000350531824;2,657077135195548E-07;1,3020254178409383E-06
cp20;182237;9,2;552,0000083837957;140,00001946864768;2,412407850802304E-07;4,5793734012934693E-07
cp21;286918;3;329,00001608141366;577,000006254202;5,76630298671523E-07;2,0632603171100287E-07
cp22;183431;24,4;350,0000087625165;299,00000492961686;2,630055424595947E-07;1,9651845299863878E-07
cp23;486981;9,1;72,99999854406053;332,99999315593425;-5,93584293894119E-08;-2,3334828479168139E-07
cp24;415606;2;1340,0000013338881;56,00000170725237;4,835527523008928E-08;5,5250562741680064E-08
